Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.63,0,0.7590456768040905278860229561,0.75904567680409,0.75904567680409,0.75904567680409,0.75904567680409,0,0.0000000,0.0000000,0,5.4036091968247188789004038507,56.072621468377748644919968381,57.241234146286179936660346073,919436500
13.64,0,0.7590193633156517421460590159,0.759019363315652,0.759019363315652,0.759019363315652,0.759019363315652,0,0.0000000,0.0000000,0,5.4015177325946841882343983968,56.059089366629049920036770501,57.231913714493079546709876639,920111100
13.65,0,0.7589931078232726516852543585,0.758993107823273,0.758993107823273,0.758993107823273,0.758993107823273,0,0.0000000,0.0000000,0,5.3994313517013053363317171504,56.045553094141512863954082945,57.222590710759291856262145462,920785700
13.66,0,0.7589668986635980906056539277,0.758966898663598,0.758966898663598,0.758966898663598,0.758966898663598,0,0.0000000,0.0000000,0,5.3973469531847328032040737295,56.032050491065635499884321683,57.213292142398598778568926922,921460200
13.67,0,0.7589407459602498531481782052,0.75894074596025,0.75894074596025,0.75894074596025,0.75894074596025,0,0.0000000,0.0000000,0,5.3952666360846640969922501513,56.018567527855249507697280734,57.204007785299379442372932766,922134800
13.68,0,0.7589146290506551844017572131,0.758914629050655,0.758914629050655,0.758914629050655,0.758914629050655,0,0.000000,0.000000,0,5.3931882372089224018800512344,56.005078794261645480088964672,57.194720430219361387152018707,922809400
13.69,0,0.7588885692710954555318767775,0.758888569271096,0.758888569271096,0.758888569271096,0.758888569271096,0,0.0000000,0.0000000,0,5.3911135800650695499652361965,55.991605979759692240688773689,57.185444769076592350999596494,923483900
13.70,0,0.7588625457478956437501744532,0.758862545747896,0.758862545747896,0.758862545747896,0.758862545747896,0,0.0000000,0.0000000,0,5.3890422014543173733455642537,55.97814740735930750358274686,57.176179734854663680482469278,924158500
13.71,0,0.7588365878181113071257453600,0.758836587818111,0.758836587818111,0.758836587818111,0.758836587818111,0,0.0000000,0.0000000,0,5.3869737004147077041187946246,55.964642913757095619754030164,57.166883554142201099432319027,924833100
13.72,0,0.7588106682980337005921646680,0.758810668298034,0.758810668298034,0.758810668298034,0.758810668298034,0,0.0000000,0.0000000,0,5.3849091759838537264687321256,55.951205789716406789635446545,57.157634808351641658589197712,925507600
13.73,0,0.7587848027571380515532631341,0.758784802757138,0.758784802757138,0.758784802757138,0.758784802757138,0,0.0000000,0.0000000,0,5.3828466271989872724931359765,55.937759116248672276083973087,57.148380424169635500906638822,926182100
13.74,0,0.7587589818074219612487145800,0.758758981807422,0.758758981807422,0.758758981807422,0.758758981807422,0,0.0000000,0.0000000,0,5.380788015293510174289765392,55.924337024250610009914905235,57.139143707526924527199435489,926856800
13.75,0,0.7587332184684692569171443418,0.758733218468469,0.758733218468469,0.758733218468469,0.758733218468469,0,0.0000000,0.0000000,0,5.3787325149048399399994023922,55.910920450127852693254023399,57.129911578772076890007294502,927531300
13.76,0,0.7587074791118779804260251634,0.758707479111878,0.758707479111878,0.758707479111878,0.758707479111878,0,0.0000000,0.0000000,0,5.3766796494563984017198061929,55.897461423946223403344720903,57.120650774588517476112386497,928206000
13.77,0,0.7586818167556652477447463090,0.758681816755665,0.758681816755665,0.758681816755665,0.758681816755665,0,0.0000000,0.0000000,0,5.3746310179664830675917588134,55.884074515658306404747070994,57.111440633181263500902000813,928880500
13.78,0,0.7586561800084447795709969195,0.758656180008445,0.758656180008445,0.758656180008445,0.758656180008445,0,0.0000000,0.0000000,0,5.3725843951059214457560422705,55.870672067372299204031544914,57.102220679874249831278206871,929555000
13.79,0,0.7586306069278881243186149757,0.758630606927888,0.758630606927888,0.758630606927888,0.758630606927888,0,0.0000000,0.0000000,0,5.3705415420945396922673929801,55.857296863665080058093458572,57.093020273473685295133886002,930229600
13.80,0,0.7586050593751353784435060060,0.758605059375136,0.758605059375136,0.758605059375136,0.758605059375136,0,0.0000000,0.0000000,0,5.3685005822908453152665929612,55.843907356897129513962211537,57.083810944230579844133847382,930904200
13.81,0,0.7585795762360264640611365869,0.758579576236026,0.758579576236026,0.758579576236026,0.758579576236026,0,0.0000000,0.0000000,0,5.3664648282253471749804698319,55.830515679139971225761968849,57.074600366330727133430722044,931578800
13.82,0,0.7585541288963373223514833420,0.758554128896337,0.758554128896337,0.758554128896337,0.758554128896337,0,0.0000000,0.0000000,0,5.3644307654007100753777144087,55.81715575030412800880061706,57.065412943494170827523661716,932253300
13.83,0,0.7585287464414241449316450951,0.758528746441424,0.758528746441424,0.758528746441424,0.758528746441424,0,0.0000000,0.0000000,0,5.3623996685259772006421315097,55.803800552479488943804578277,57.056229588227207012375666168,932927900
13.84,0,0.7585033877326050649154080911,0.758503387732605,0.758503387732605,0.758503387732605,0.758503387732605,0,0.0000000,0.0000000,0,5.360371574494696058914503153,55.790455396680139687530046741,57.047053984999795891555921148,933602500
13.85,0,0.7584781047062691423976950244,0.758478104706269,0.758478104706269,0.758478104706269,0.758478104706269,0,0.0000000,0.0000000,0,5.3583474687568884822925885548,55.777131375669933054266208125,57.037893615232357230620139851,934277100
13.86,0,0.7584528442259131483068240186,0.758452844225913,0.758452844225913,0.758452844225913,0.758452844225913,0,0.000000,0.000000,0,5.3563251881825463028741469333,55.763753975203316333103005307,57.028697167516144905766793583,934951600
13.87,0,0.7584276393748820810595798099,0.758427639374882,0.758427639374882,0.758427639374882,0.758427639374882,0,0.0000000,0.0000000,0,5.354306669664042704842983107,55.750441489444735471314883848,57.019546449372774481204660179,935626200
13.88,0,0.7584024794136404497178397808,0.75840247941364,0.75840247941364,0.75840247941364,0.75840247941364,0,0.0000000,0.0000000,0,5.3522913743490638442538334926,55.737138528265355049124032822,57.010403065839092113844223196,936300700
13.89,0,0.7583773724852346426460418874,0.758377372485235,0.758377372485235,0.758377372485235,0.758377372485235,0,0.000000,0.000000,0,5.3502788391405572292474801065,55.723837634970767581019349644,57.001261941015176757314782014,936975300
13.90,0,0.7583522989243097512434857639,0.75835229892431,0.75835229892431,0.75835229892431,0.75835229892431,0,0.0000000,0.0000000,0,5.3482693251740703679647049684,55.710543486828499680773775112,56.99212626462282418320648388,937649900
13.91,0,0.7583272800643991186753287941,0.758327280064399,0.758327280064399,0.758327280064399,0.758327280064399,0,0.0000000,0.0000000,0,5.346263631462675092503267295,55.697230169560534870773823275,56.982977825942653347121816456,938324400
13.92,0,0.7583023040511261920006880250,0.758302304051126,0.758302304051126,0.758302304051126,0.758302304051126,0,0.0000000,0.0000000,0,5.344259857019028911003949103,55.683951058272695508012165602,56.973854192072808209959582521,938999000
13.93,0,0.7582773722187472623757425012,0.758277372218747,0.758277372218747,0.758277372218747,0.758277372218747,0,0.0000000,0.0000000,0,5.3422600387671736555645096111,55.670691151105059080174831444,56.964744439719262250893330294,939673600
13.94,0,0.7582524839004060971626363884,0.758252483900406,0.758252483900406,0.758252483900406,0.758252483900406,0,0.0000000,0.0000000,0,5.340263099901236834325730837,55.657442801048440698507273729,56.955643510096665103183585874,940348100
13.95,0,0.7582276587088760506627237654,0.758227658708876,0.758227658708876,0.758227658708876,0.758227658708876,0,0.0000000,0.0000000,0,5.3382679152618646033423491967,55.644139507362025265457797805,56.946505446981873140460814289,941022700
13.96,0,0.7582028470481814862770834803,0.758202847048181,0.758202847048181,0.758202847048181,0.758202847048181,0,0.0000000,0.0000000,0,5.3362768459485058228411923094,55.630907432348144125406940884,56.937417381238474933183013029,941697300
13.97,0,0.7581781087163284845667378412,0.758178108716328,0.758178108716328,0.758178108716328,0.758178108716328,0,0.0000000,0.0000000,0,5.3342884909720266488769965919,55.61767232569779741826526809,56.928328035014692830021210755,942371800
13.98,0,0.7581534028640558727182572255,0.758153402864056,0.758153402864056,0.758153402864056,0.758153402864056,0,0.0000000,0.0000000,0,5.3323041114031745895905440621,55.604464558014445713462418441,56.919258208502314226245432713,943046400
13.99,0,0.7581287502867498735802559233,0.75812875028675,0.75812875028675,0.75812875028675,0.75812875028675,0,0.0000000,0.0000000,0,5.330321582125917153122616739,55.591246286766494477505297641,56.91018211910197665424891635,943721000
14.00,0,0.7581041303922668022706233876,0.758104130392267,0.758104130392267,0.758104130392267,0.758104130392267,0,0.0000000,0.0000000,0,5.3283418642159048194849282352,55.577995018917912623367774933,56.901083897796354026635731319,944395500
14.01,0,0.7580795627964618144153458774,0.758079562796462,0.758079562796462,0.758079562796462,0.758079562796462,0,0.0000000,0.0000000,0,5.3263661187260321249473289732,55.564802665988483047689778271,56.892027138347643065557880515,945070100
14.02,0,0.7580550382923361170395409414,0.758055038292336,0.758055038292336,0.758055038292336,0.758055038292336,0,0.0000000,0.0000000,0,5.3243922205726895495215325699,55.55161128004710497025599698,56.882972090968159695644916538,945744700
14.03,0,0.7580305658993126989856989988,0.758030565899313,0.758030565899313,0.758030565899313,0.758030565899313,0,0.000000,0.000000,0,5.3224221928461102773913438402,55.53843455921490961408235858,56.873927770232429173472466015,946419300
14.04,0,0.7580061258684365526055275525,0.758006125868436,0.758006125868436,0.758006125868436,0.758006125868436,0,0.000000,0.000000,0,5.3204550725110461406545220046,55.525226443887217905437247015,56.864862405851684281269413012,947093800
14.05,0,0.7579817384384366735698941047,0.757981738438437,0.757981738438437,0.757981738438437,0.757981738438437,0,0.0000000,0.0000000,0,5.3184908205968689714088262795,55.512061598920097100809651051,56.855827895763808744633760257,947768400
14.06,0,0.7579573928584300436036868987,0.75795739285843,0.75795739285843,0.75795739285843,0.75795739285843,0,0.0000000,0.0000000,0,5.3165293120628562777950386817,55.498910685569976611795741431,56.846803880836217501517553319,948443000
14.07,0,0.7579330900012377221380722633,0.757933090001238,0.757933090001238,0.757933090001238,0.757933090001238,0,0.0000000,0.0000000,0,5.3145707079431598919109184295,55.485759842047459792369278759,56.837780687032142995457087791,949117500
14.08,0,0.7579088285699792710485182086,0.757908828569979,0.757908828569979,0.757908828569979,0.757908828569979,0,0.0000000,0.0000000,0,5.3126150312543729979402703396,55.472622784079217240666647011,56.82876783836945108190672465,949792100
14.09,0,0.7578846288094436468301203557,0.757884628809444,0.757884628809444,0.757884628809444,0.757884628809444,0,0.0000000,0.0000000,0,5.310663194971941751937830831,55.459461319692745135917907794,56.819738563200354691333217905,950466700
14.10,0,0.7578604415940173685638089774,0.757860441594017,0.757860441594017,0.757860441594017,0.757860441594017,0,0.0000000,0.0000000,0,5.3087131601123593380874047219,55.446338438117678509176108422,56.810737148809712468116448922,951141200
14.11,0,0.7578363250852987858778551526,0.757836325085299,0.757836325085299,0.757836325085299,0.757836325085299,0,0.0000000,0.0000000,0,5.3067670876698819124437284271,55.43323194347243700351126245,56.801747616550606757390396129,951815800
14.12,0,0.7578122301616112509378929159,0.757812230161611,0.757812230161611,0.757812230161611,0.757812230161611,0,0.0000000,0.0000000,0,5.3048225386164213071045611662,55.420119226661124899221834691,56.792754885737514879072288131,952490400
14.13,0,0.7577882070610561088395848240,0.757788207061056,0.757788207061056,0.757788207061056,0.757788207061056,0,0.0000000,0.0000000,0,5.3028821259919063822967305563,55.40699233009477103186159377,56.783752753431895390123748699,953164900
14.14,0,0.7577642051051449151013249243,0.757764205105145,0.757764205105145,0.757764205105145,0.757764205105145,0,0.000000,0.000000,0,5.3009434107895476180319502143,55.393891133118503255374623041,56.774769555966106301825576498,953839600
14.15,0,0.7577402541788688110802120840,0.757740254178869,0.757740254178869,0.757740254178869,0.757740254178869,0,0.0000000,0.0000000,0,5.2990086539802238745370477596,55.38081791937711509785474898,56.765806289441033233533774517,954514000
14.16,0,0.7577163452824386821081925970,0.757716345282439,0.757716345282439,0.757716345282439,0.757716345282439,0,0.0000000,0.0000000,0,5.2970766545516813078667596067,55.367749709318944442304993571,56.756847301085206876970375765,955188600
14.17,0,0.7576924761353968804697813887,0.757692476135397,0.757692476135397,0.757692476135397,0.757692476135397,0,0.0000000,0.0000000,0,5.2951475495356817501188449759,55.3546506316438996412320455,56.747867637973631098880108161,955863200
14.18,0,0.7576686486804835624459909935,0.757668648680484,0.757668648680484,0.757668648680484,0.757668648680484,0,0.000000,0.000000,0,5.2932211998857583854771086846,55.341599282341904185246179548,56.738921929876350927653301299,956537800
14.19,0,0.7576448712475256105963095423,0.757644871247526,0.757644871247526,0.757644871247526,0.757644871247526,0,0,0,0,5.2907250111630165573822923246,55.347261003381716829392713874,56.743125286673242760940045991,957212300
14.20,0,0.7576211350054692697400553721,0.757621135005469,0.757621135005469,0.757621135005469,0.757621135005469,0,0,0,0,5.2898985470007719218238787298,55.34999986850194521456495318,56.744858758533439961606674631,957886900
14.21,0,0.7575974397324776691601830903,0.757597439732478,0.757597439732478,0.757597439732478,0.757597439732478,0,0,0,0,5.289073511295957119343758914,55.352739596662501025987891373,56.746593357174753756586291137,958561500
14.22,0,0.7575737844760522298003931657,0.757573784476052,0.757573784476052,0.757573784476052,0.757573784476052,0,0,0,0,5.2882497888524728664899227064,55.355475672469819914680346634,56.748325975137726111895471485,959236100
14.23,0,0.7575501790137709956852152807,0.757550179013771,0.757550179013771,0.757550179013771,0.757550179013771,0,0,0,0,5.2874275184451774277717425543,55.358209152844854277143442905,56.75005730827918687447710145,959910600
14.24,0,0.7575266045178014722624463261,0.757526604517802,0.757526604517802,0.757526604517802,0.757526604517802,0,0,0,0,5.2866065336838427423346828173,55.360936678664303179467201301,56.751785065139954032642739485,960585200
14.25,0,0.7575030797632323101188592297,0.757503079763232,0.757503079763232,0.757503079763232,0.757503079763232,0,0,0,0,5.2857866937530093816727956715,55.363662915922903403701711024,56.753512522319202034544093689,961259800
14.26,0,0.7574796061880459512863694571,0.757479606188046,0.757479606188046,0.757479606188046,0.757479606188046,0,0,0,0,5.284968506281138260991438718,55.366389483380644838251256413,56.755240669463786307230652972,961934300
14.27,0,0.7574561514125724251228915694,0.757456151412572,0.757456151412572,0.757456151412572,0.757456151412572,0,0,0,0,5.2841514235101902729596105775,55.36910942555833715853112073,56.756964816457460928664534086,962608900
14.28,0,0.7574327572096048660830751894,0.757432757209605,0.757432757209605,0.757432757209605,0.757432757209605,0,0,0,0,5.2833357621764056834617835633,55.371830183064008054321282431,56.758690048033860470789183619,963283500
14.29,0,0.7574094030204736685238015537,0.757409403020474,0.757409403020474,0.757409403020474,0.757409403020474,0,0,0,0,5.2825213688595014964036230828,55.374547657476078740928467882,56.760413555236891860741748497,963958000
14.30,0,0.7573860879080264981049471189,0.757386087908026,0.757386087908026,0.757386087908026,0.757386087908026,0,0,0,0,5.2817085984254880847491376078,55.377263145870487808263832685,56.76213614460232435735519513,964632600
14.31,0,0.7573628013167373993964387167,0.757362801316738,0.757362801316738,0.757362801316738,0.757362801316738,0,0,0,0,5.2808966870379684495901307722,55.379975182688437626402055774,56.763856996310876262624064505,965307200
14.32,0,0.7573395764580676255975971292,0.757339576458068,0.757339576458068,0.757339576458068,0.757339576458068,0,0,0,0,5.2800863965201302821593857779,55.382679489226844241611695173,56.765572935184197782636922286,965981700
14.33,0,0.7573163696291804546815953120,0.75731636962918,0.75731636962918,0.75731636962918,0.75731636962918,0,0,0,0,5.2792774716362981342921196288,55.385387694512385909590757434,56.767292108453179053809576538,966656300
14.34,0,0.7572932320397033825170673134,0.757293232039704,0.757293232039704,0.757293232039704,0.757293232039704,0,0,0,0,5.2784699240144869014393616973,55.388097086016083102261704965,56.769012626732204850402372549,967330900
14.35,0,0.7572701145765088542987657346,0.757270114576509,0.757270114576509,0.757270114576509,0.757270114576509,0,0,0,0,5.2776635110538041987895991483,55.390793662266885214566623331,56.770724819762694151761177489,968005400
14.36,0,0.7572470539829725814232276478,0.757247053982972,0.757247053982972,0.757247053982972,0.757247053982972,0,0,0,0,5.2768584987757576795693826678,55.393493707603840529696674701,56.772439935028661451109654576,968680000
14.37,0,0.7572240144646113471003296110,0.757224014464611,0.757224014464611,0.757224014464611,0.757224014464611,0,0,0,0,5.2760547208394054632023160311,55.396188129031959687827381897,56.774151693782327898577280251,969354600
14.38,0,0.7572010239097263829037755599,0.757201023909726,0.757201023909726,0.757201023909726,0.757201023909726,0,0,0,0,5.2752524178397168071026383278,55.398885183278151076709654459,56.775865771339095285351488481,970029100
14.39,0,0.7571780705023482196397426467,0.757178070502348,0.757178070502348,0.757178070502348,0.757178070502348,0,0,0,0,5.2744513089913656138165122887,55.40157128476262456165899006,56.777572794612719885478925292,970703700
14.40,0,0.7571551775148827109836332718,0.757155177514883,0.757155177514883,0.757155177514883,0.757155177514883,0,0,0,0,5.2736513550913107435707655334,55.404258297161008610942580037,56.779281019786653875292895921,971378200
14.41,0,0.7571323016251468713539171102,0.757132301625147,0.757132301625147,0.757132301625147,0.757132301625147,0,0,0,0,5.2728529747917375425754380038,55.406949396515854651735686256,56.780992544752381007738806782,972052900
14.42,0,0.7571094848645568355578008518,0.757109484864557,0.757109484864557,0.757109484864557,0.757109484864557,0,0,0,0,5.2720559254525426175487836342,55.409630588060214715384183305,56.782697700595643122321898066,972727400
14.43,0,0.7570866870398394033990896103,0.757086687039839,0.757086687039839,0.757086687039839,0.757086687039839,0,0,0,0,5.2712600025952568991660335585,55.412310373714671843089873418,56.784402450225509044256471925,973402000
14.44,0,0.7570639468574801710458554085,0.75706394685748,0.75706394685748,0.75706394685748,0.75706394685748,0,0,0,0,5.2704655739256553744560487632,55.414989326454093849129558162,56.786107094825420911139038519,974076500
14.45,0,0.7570412355061571189304962595,0.757041235506157,0.757041235506157,0.757041235506157,0.757041235506157,0,0,0,0,5.2696721297626546121308506682,55.417665799741698946425383187,56.787810620428245262447602465,974751100
14.46,0,0.7570185813128824326530215037,0.757018581312882,0.757018581312882,0.757018581312882,0.757018581312882,0,0,0,0,5.2688805210978385372729609844,55.420339711300450465086119271,56.78951274688448363245114845,975425700
14.47,0,0.7569959462253400400340006738,0.75699594622534,0.75699594622534,0.75699594622534,0.75699594622534,0,0,0,0,5.2680897296211735199370333663,55.423007771139348907212929396,56.791211448968093703481275608,976100300
14.48,0,0.7569733590003911539197971279,0.756973359000391,0.756973359000391,0.756973359000391,0.756973359000391,0,0,0,0,5.2673003646830569077400386443,55.425673089053855070763306228,56.792908729352188231281138763,976774800
14.49,0,0.7569508089671041283778729011,0.756950808967104,0.756950808967104,0.756950808967104,0.756950808967104,0,0,0,0,5.266512348832226713057875445,55.428342210629458456884157016,56.794609159592706920651162132,977449400
14.50,0,0.7569283068835604345347845111,0.75692830688356,0.75692830688356,0.75692830688356,0.75692830688356,0,0,0,0,5.2657256557246483355766897613,55.431007105311513048126802702,56.796307159259565813008346563,978124000
14.51,0,0.7569058320751612748296182564,0.756905832075161,0.756905832075161,0.756905832075161,0.756905832075161,0,0,0,0,5.2649400426548508496505505113,55.433665233542466574152506955,56.798001022753846698711830248,978798500
14.52,0,0.7568834143591553503057627453,0.756883414359156,0.756883414359156,0.756883414359156,0.756883414359156,0,0,0,0,5.2641558519998904493404266255,55.436320597580875717854541446,56.799693443593067872421978179,979473200
14.53,0,0.7568610159964318345929395432,0.756861015996432,0.756861015996432,0.756861015996432,0.756861015996432,0,0,0,0,5.2633729810070587146106035062,55.438977440032657056356509752,56.801387398486828158475987054,980147600
14.54,0,0.7568386741954837284683531986,0.756838674195484,0.756838674195484,0.756838674195484,0.756838674195484,0,0,0,0,5.2625915556294116944681124291,55.441628087615510262412306931,56.803077514809626599286019924,980822200
14.55,0,0.7568163490874768232650410672,0.756816349087477,0.756816349087477,0.756816349087477,0.756816349087477,0,0,0,0,5.2618112061416642463577502549,55.444283389678011072360180951,56.804771435208896921344777824,981496800
14.56,0,0.7567940920478080949386344338,0.756794092047808,0.756794092047808,0.756794092047808,0.756794092047808,0,0,0,0,5.2610322114620966361639893007,55.446928294920635855498681712,56.806458613368558133549810984,982171400
14.57,0,0.7567718515478575703293269335,0.756771851547858,0.756771851547858,0.756771851547858,0.756771851547858,0,0,0,0,5.2602543158297962269736739285,55.44957442410158513908857081,56.808147199474776479425540437,982845900
14.58,0,0.7567496676381775732082035294,0.756749667638178,0.756749667638178,0.756749667638178,0.756749667638178,0,0,0,0,5.2594777729448944917033843979,55.452210146240969446112337103,56.809829032650923185221107207,983520500
14.59,0,0.7567274907931060819516700291,0.756727490793106,0.756727490793106,0.756727490793106,0.756727490793106,0,0,0,0,5.2587025687282815511836553672,55.454855334759071335205909406,56.811517944807876236524927478,984195100
14.60,0,0.7567053918120218505802977823,0.756705391812022,0.756705391812022,0.756705391812022,0.756705391812022,0,0,0,0,5.2579285752076469840036723717,55.457489045839004421116584752,56.813199392224915531632165469,984869700
14.61,0,0.7566832981704242400919134214,0.756683298170424,0.756683298170424,0.756683298170424,0.756683298170424,0,0,0,0,5.2571558548093622630800156686,55.460124602186407322542182498,56.814882628936239272140359863,985544200
14.62,0,0.7566612719171738652588618799,0.756661271917174,0.756661271917174,0.756661271917174,0.756661271917174,0,0,0,0,5.2563846099490852937408787487,55.462759228566174385583002309,56.816565669942872605706067137,986218800
14.63,0,0.7566392629529070985020947979,0.756639262952907,0.756639262952907,0.756639262952907,0.756639262952907,0,0,0,0,5.2556144326694914376661750859,55.465387021173322836231021171,56.818244509386671174637421596,986893400
14.64,0,0.7566172991795509534590084696,0.756617299179551,0.756617299179551,0.756617299179551,0.756617299179551,0,0,0,0,5.2548455253856947804622375843,55.468016641418531138933200303,56.81992512231783727829129043,987567900
14.65,0,0.7565953720176275865201188275,0.756595372017628,0.756595372017628,0.756595372017628,0.756595372017628,0,0,0,0,5.2540779887837669021251826603,55.470643840889210923675607489,56.821604524160569090501833286,988242400
14.66,0,0.7565734912503276610630698380,0.756573491250328,0.756573491250328,0.756573491250328,0.756573491250328,0,0,0,0,5.253311414905508733298410433,55.473262714719471203369924124,56.823278707358260352094807039,988917100
14.67,0,0.7565516368996362126397588984,0.756551636899636,0.756551636899636,0.756551636899636,0.756551636899636,0,0,0,0,5.2525464130803747568074962905,55.475882107449757941630083859,56.824953670717745779344410911,989591600
14.68,0,0.7565298186389833673728502991,0.756529818638984,0.756529818638984,0.756529818638984,0.756529818638984,0,0,0,0,5.2517825753496883709316553355,55.478501829670357414756918602,56.826629385898766721204717693,990266200
14.69,0,0.7565080467433620013946265973,0.756508046743362,0.756508046743362,0.756508046743362,0.756508046743362,0,0,0,0,5.2510201041271818049560582575,55.481119109970755967605649193,56.828303869925396238216722742,990940700
14.70,0,0.7564863104202291068887963796,0.756486310420229,0.756486310420229,0.756486310420229,0.756486310420229,0,0,0,0,5.2502585914535869444545703193,55.483728042361390763340215891,56.829973113443220257070330521,991615300
14.71,0,0.7564646089930073995010060674,0.756464608993007,0.756464608993007,0.756464608993007,0.756464608993007,0,0,0,0,5.2494984048729112440918674913,55.486334939299407850464429819,56.831641415559897143892555592,992289900
14.72,0,0.7564429444132339847730783708,0.756442944413234,0.756442944413234,0.756442944413234,0.756442944413234,0,0,0,0,5.24873961998908603173059238,55.488944676145095524450172403,56.833312150448408189664770915,992964500
14.73,0,0.7564213160031665306509311446,0.756421316003167,0.756421316003167,0.756421316003167,0.756421316003167,0,0,0,0,5.2479821590985549957896664139,55.491552367147677885916924124,56.834981934500371057821395175,993639000
14.74,0,0.7563997419731851675298772405,0.756399741973185,0.756399741973185,0.756399741973185,0.756399741973185,0,0,0,0,5.2472257542965669584896847,55.494153163872490526856873028,56.83664745807021582904334564,994313600
14.75,0,0.7563781836461315688970882679,0.756378183646132,0.756378183646132,0.756378183646132,0.756378183646132,0,0,0,0,5.2464706079953222927946557115,55.496755724618663353045951355,56.838314697547502231580311464,994988200
14.76,0,0.7563566813438304743414069193,0.75635668134383,0.75635668134383,0.75635668134383,0.75635668134383,0,0,0,0,5.2457167825259286518992991226,55.499350511940204218111482714,56.839976992920342405411982753,995662700
14.77,0,0.7563351942788398567356777389,0.75633519427884,0.75633519427884,0.75633519427884,0.75633519427884,0,0,0,0,5.2449640099979653622593266519,55.501944101116674239956554757,56.841638990456779602815074406,996337300
14.78,0,0.7563137621426910517390367496,0.756313762142691,0.756313762142691,0.756313762142691,0.756313762142691,0,0,0,0,5.2442124928227822926036301606,55.50453943700235921379465099,56.843302688224121301555444503,997011800
14.79,0,0.7562923547805436229813592633,0.756292354780544,0.756292354780544,0.756292354780544,0.756292354780544,0,0,0,0,5.2434622933157470961269293203,55.507126985361780897156977385,56.84496142754334546364304815,997686500
14.80,0,0.7562709930335515420106681842,0.756270993033552,0.756270993033552,0.756270993033552,0.756270993033552,0,0,0,0,5.242713385430111459873045693,55.509715851606096294019624191,56.84662155613141643310551034,998361000
14.81,0,0.7562496569224305397275446876,0.756249656922431,0.756249656922431,0.756249656922431,0.756249656922431,0,0,0,0,5.2419656530032395764960173253,55.512301573902037442621119319,56.848279993958653033258170527,999035600
14.82,0,0.7562283745500530764058397420,0.756228374550053,0.756228374550053,0.756228374550053,0.756228374550053,0,0,0,0,5.2412193751791845231319438899,55.514886263265535653740557865,56.849938138975696089924566368,999710100
14.83,0,0.7562071060302139350557842105,0.756207106030214,0.756207106030214,0.756207106030214,0.756207106030214,0,0,0,0,5.2404739405376450839951879813,55.517466767159045365985143158,56.851593948988695377976214377,1000385000
14.84,0,0.7561858965061793593172871463,0.756185896506179,0.756185896506179,0.756185896506179,0.756185896506179,0,0,0,0,5.2397299584035666433020220534,55.520046227089050790247927311,56.853249455926160032513428231,1001059000
14.85,0,0.7561647061272052985319728281,0.756164706127205,0.756164706127205,0.756164706127205,0.756164706127205,0,0,0,0,5.2389871474778801317276772395,55.522622523606861867303703115,56.854903253126005475785974545,1001734000
14.86,0,0.7561435660121247317316422106,0.756143566012125,0.756143566012125,0.756143566012125,0.756143566012125,0,0,0,0,5.2382454184298726602255240905,55.525191442504469309534168649,56.856552425014771541860124072,1002408000
14.87,0,0.7561224459561452554777460676,0.756122445956145,0.756122445956145,0.756122445956145,0.756122445956145,0,0,0,0,5.2375051636500289637227807884,55.52776732531466365616127945,56.858206863865944709285998332,1003083000
14.88,0,0.7561013689940192785544918323,0.756101368994019,0.756101368994019,0.756101368994019,0.756101368994019,0,0,0,0,5.2367660519676900799423836127,55.530337715254179941580462179,56.85985797210783864857388123,1003758000
14.89,0,0.7560803321470315080478595381,0.756080332147032,0.756080332147032,0.756080332147032,0.756080332147032,0,0,0,0,5.2360280823336772296674390082,55.532902607040155417135771461,56.861505744407367730664459186,1004432000
14.90,0,0.7560593342312061904685570157,0.756059334231206,0.756059334231206,0.756059334231206,0.756059334231206,0,0,0,0,5.2352911768560528563103589651,55.5354628347029189671770957,56.863150779887550338326869102,1005107000
14.91,0,0.7560383643320651731927397056,0.756038364332065,0.756038364332065,0.756038364332065,0.756038364332065,0,0,0,0,5.23455565319187621728538257,55.538025793749839959934412486,56.864798150763001024180845138,1005781000
14.92,0,0.7560174356853361159171315837,0.756017435685336,0.756017435685336,0.756017435685336,0.756017435685336,0,0,0,0,5.2338213317149370362356330142,55.540585135288465733872366231,56.866443476195746730403693528,1006456000
14.93,0,0.7559965341456519107952781118,0.755996534145652,0.755996534145652,0.755996534145652,0.755996534145652,0,0,0,0,5.2330881729243671452588695136,55.543141274779657519577552696,56.868087054081658407820282738,1007130000
14.94,0,0.7559756731790574514581147461,0.755975673179058,0.755975673179058,0.755975673179058,0.755975673179058,0,0,0,0,5.2323562526221540524958740853,55.545693367563285097711561214,56.869728274761501005935838112,1007805000
14.95,0,0.7559548459857627559299481528,0.755954845985763,0.755954845985763,0.755954845985763,0.755954845985763,0,0,0,0,5.231625569757635770322545362,55.54824711276030363364978706,56.871371109726061712023413081,1008480000
14.96,0,0.7559340557570046656653239972,0.755934055757005,0.755934055757005,0.755934055757005,0.755934055757005,0,0,0,0,5.2308959446498134815475882914,55.550796164274502247378128763,56.873011179043260467691356932,1009154000
